traceid,prb_id,vantageCC,vantageASN,destination,destination_ip,destCC,hostCC,destASN,hostCo,remote,interCC,hopCC,hopCCdb,finalASN,rtt
12021687,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,ZM,ZM,30844,1.295
12021687,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.655
12021687,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.294
12021687,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,2.237
12021688,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.733
12021688,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,9.212
12021688,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.426
12021688,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.78
12021688,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.268
12021688,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.661
12021688,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.327
12021688,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.874
12021688,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.344
12021688,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.814
12021688,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.376
12021688,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.606
12021688,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,2.801
12021688,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.915
12021688,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.86
12021688,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.554
12021688,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,2.313
12021688,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.2
12021689,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.615
12021689,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.965
12021689,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.143
12021689,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.753
12021689,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.737
12021689,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,9.289
12021689,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,2.474
12021689,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,2.27
12021689,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,4.176
12021689,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.518
12021689,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.325
12021689,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.341
12021689,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,3.776
12021689,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.792
12021689,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.803
12021689,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.395
12021689,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.731
12021689,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.895
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.276
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.834
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,8.202
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,15.913
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,25.685
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,8.835
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.326
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.379
12021690,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.501
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.191
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.902
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.046
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,3.048
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.538
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.218
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.631
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.621
12021690,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.139
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,2.137
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,2.504
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,2.899
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.355
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.344
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.379
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.519
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.461
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.462
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.696
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.543
12021690,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.462
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,317.613
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,318.609
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,316.653
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,397.399
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,396.819
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,396.533
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.593
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.018
12021691,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.71
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,311.582
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,311.553
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,311.532
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,391.749
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,391.646
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,391.566
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.219
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.124
12021691,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.781
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,302.037
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,302.003
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,301.907
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.938
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.9
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.891
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.87
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.779
12021691,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.606
12021693,13755,ZM,30844,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,8.956
12021693,13755,ZM,30844,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.805
12021693,13755,ZM,30844,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,8.753
12021693,13758,ZM,30844,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.977
12021693,13758,ZM,30844,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.541
12021693,13758,ZM,30844,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.838
12021693,21673,ZM,37532,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.698
12021693,21673,ZM,37532,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.017
12021693,21673,ZM,37532,www.zra.org.zm,41.72.108.84,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.447
12021694,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.459
12021694,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,8.406
12021694,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.084
12021694,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.456
12021694,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.401
12021694,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.311
12021694,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,2.355
12021694,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,2.954
12021694,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,14.775
12021694,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.472
12021694,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.193
12021694,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.278
12021694,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.599
12021694,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.424
12021694,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.718
12021694,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.053
12021694,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.583
12021694,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.133
12021695,13755,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.473
12021695,13755,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.586
12021695,13755,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.55
12021695,13758,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.824
12021695,13758,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.38
12021695,13758,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.859
12021695,21673,ZM,37532,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.832
12021695,21673,ZM,37532,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.59
12021695,21673,ZM,37532,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.718
12021696,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.495
12021696,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.932
12021696,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.564
12021696,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,8.09
12021696,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.646
12021696,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.955
12021696,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.822
12021696,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.422
12021696,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.892
12021696,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.91
12021696,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.795
12021696,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.834
12021696,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.438
12021696,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.534
12021696,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,2.618
12021696,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.913
12021696,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.89
12021696,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.553
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.558
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,6.825
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,6.79
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.146
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,8.404
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.225
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,11.887
12021697,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.712
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.108
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.854
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.807
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,3.159
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.841
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.986
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,4.033
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.907
12021697,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.067
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,2.758
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.933
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,2.835
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.384
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.385
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.482
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.581
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.577
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.59
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.63
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.595
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.592
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,6.525
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,6.218
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,6.149
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,8.576
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,6.381
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,6.45
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,ZM,ZM,30844,6.047
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,ZM,ZM,30844,6.018
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,ZM,ZM,30844,5.943
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.719
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.872
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.6
12021900,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.267
12021900,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.322
