traceid,prb_id,vantageCC,vantageASN,destination,destination_ip,destCC,hostCC,destASN,hostCo,remote,interCC,hopCC,hopCCdb,finalASN,rtt
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.63
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.595
12021697,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.592
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.719
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.872
12021900,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.6
12021900,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,0.822
12021900,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,0.551
12021900,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,0.552
12021900,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,2.277
12021900,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.515
12021900,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,2.654
12021901,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.312
12021901,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.255
12021901,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.383
12021901,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.739
12021901,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.209
12021901,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.344
12021901,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.621
12021901,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,2.63
12021901,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.852
12021902,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.57
12021902,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.219
12021902,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.27
12021902,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.506
12021902,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.29
12021902,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.297
12021902,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.582
12021902,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.367
12021902,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.507
12021903,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.344
12021903,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.497
12021903,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.388
12021903,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,3.38
12021903,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.514
12021903,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.587
12021903,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.439
12021903,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.524
12021904,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.659
12021904,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.177
12021904,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.518
12021904,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.21
12021904,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.061
12021904,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.101
12021904,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.775
12021904,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.577
12021904,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.739
12021907,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.525
12021907,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.417
12021907,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.233
12021907,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.594
12021907,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.19
12021907,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.255
12021907,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.536
12021907,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.686
12021907,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,2.299
12021914,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.896
12021914,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.827
12021914,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,6.866
12021914,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.139
12021914,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.489
12021914,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,4.127
12021914,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,4.176
12021914,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,4.198
12021914,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,2.458
12021918,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.011
12021918,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.341
12021918,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.316
12021918,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.432
12021918,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,3.606
12021918,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,4.317
12021918,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.633
12021918,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.525
12021918,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.462
12022223,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,6.076
12022223,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.506
12022223,13755,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,5.609
12022223,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,0.727
12022223,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,0.555
12022223,13758,ZM,30844,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,0.555
12022223,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.533
12022223,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.555
12022223,21673,ZM,37532,www.Parliament.gov.zm,41.77.146.98,MU,MU,30844,Liquid Telecommunications Ltd,1,1,MU,MU,30844,1.33
12022224,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.772
12022224,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.616
12022224,13755,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.493
12022224,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.455
12022224,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.497
12022224,13758,ZM,30844,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.463
12022224,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.585
12022224,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,1.643
12022224,21673,ZM,37532,www.Rda.org.zm,196.46.192.60,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,3.886
12022225,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,7.519
12022225,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.373
12022225,13755,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.965
12022225,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.589
12022225,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.381
12022225,13758,ZM,30844,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.296
12022225,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.984
12022225,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.666
12022225,21673,ZM,37532,www.psc.gov.zm,41.72.99.87,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,4.128
12022228,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,8.824
12022228,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,8.134
12022228,13755,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,6.942
12022228,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.258
12022228,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.987
12022228,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.415
12022228,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.64
12022228,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.439
12022228,21673,ZM,37532,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.482
12022229,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.544
12022229,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,319.861
12022229,13755,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,318.977
12022229,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.611
12022229,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.207
12022229,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,314.073
12022229,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.806
12022229,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.659
12022229,21673,ZM,37532,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,305.645
12022231,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,6.933
12022231,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,12.994
12022231,13755,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,13.432
12022231,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.695
12022231,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.306
12022231,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.252
12022231,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.186
12022231,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.669
12022231,21673,ZM,37532,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,0,ZM,ZM,37154,1.243
12022233,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.021
12022233,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,7.459
12022233,13755,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,17.805
12022233,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.263
12022233,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.579
12022233,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.982
12022233,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,2.405
12022233,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,5.775
12022233,21673,ZM,37532,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,0,ZM,ZM,7420,3.232
12022234,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,7.745
12022234,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,12.174
12022234,13755,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,8.817
12022234,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.759
12022234,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.783
12022234,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.674
12022234,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.626
12022234,21673,ZM,37532,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,0,ZM,ZM,37532,0.609
11075062,14945,GH,3491,Ghana.gov.gh,197.253.124.60,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,373.116
11075062,14945,GH,3491,Ghana.gov.gh,197.253.124.60,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,379.305
11075062,14945,GH,3491,Ghana.gov.gh,197.253.124.60,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,376.454
11075062,33031,GH,327814,Ghana.gov.gh,197.253.124.60,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.611
11075062,33031,GH,327814,Ghana.gov.gh,197.253.124.60,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.666
11075062,33031,GH,327814,Ghana.gov.gh,197.253.124.60,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.449
11075064,14945,GH,3491,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,239.301
11075064,14945,GH,3491,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,239.203
11075064,14945,GH,3491,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,239.091
11075064,33031,GH,327814,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,232.665
11075064,33031,GH,327814,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,232.387
11075064,33031,GH,327814,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,232.569
11075065,14945,GH,3491,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,124.56
11075065,14945,GH,3491,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,125.875
11075065,14945,GH,3491,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,124.595
11075065,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,120.675
11075065,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,128.092
11075065,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,120.559
11075066,14945,GH,3491,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,181.47
11075066,14945,GH,3491,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,181.333
11075066,14945,GH,3491,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,181.698
11075066,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,174.204
11075066,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,174.259
11075066,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,174.298
11075067,14945,GH,3491,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,373.01
11075067,14945,GH,3491,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,373.133
11075067,14945,GH,3491,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,373.681
11075067,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.632
11075067,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.42
11075067,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.267
11075068,14945,GH,3491,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,119.395
11075068,14945,GH,3491,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,118.928
11075068,14945,GH,3491,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,118.953
11075068,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,110.742
11075068,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,110.847
11075068,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,110.7
11075069,14945,GH,3491,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,226.139
11075069,14945,GH,3491,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,226.314
11075069,14945,GH,3491,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,226.179
11075069,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,214.135
11075069,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,213.847
11075069,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,222.146
11075070,14945,GH,3491,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,243.898
11075070,14945,GH,3491,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,243.672
11075070,14945,GH,3491,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,243.703
11075070,33031,GH,327814,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,237.687
11075070,33031,GH,327814,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,240.787
11075070,33031,GH,327814,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,243.835
11075072,14945,GH,3491,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,373.316
11075072,14945,GH,3491,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,373.236
11075072,14945,GH,3491,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,373.294
11075072,33031,GH,327814,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.403
11075072,33031,GH,327814,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,203.572
